user_id,day_in_cycle,symptom,probability
03009100-a1fa-4fad-bf9b-6102c690f3be,21,tender_breasts,0.025368640199303627
03009100-a1fa-4fad-bf9b-6102c690f3be,21,acne_skin,0.013822806999087334
03009100-a1fa-4fad-bf9b-6102c690f3be,21,good_skin,0.00965915247797966
03009100-a1fa-4fad-bf9b-6102c690f3be,21,oily_skin,0.005885842721909285
03009100-a1fa-4fad-bf9b-6102c690f3be,21,dry_skin,0.003795851022005081
03009100-a1fa-4fad-bf9b-6102c690f3be,22,happy,0.030719367787241936
03009100-a1fa-4fad-bf9b-6102c690f3be,22,pms,0.010907995514571667
03009100-a1fa-4fad-bf9b-6102c690f3be,22,sad,0.013386423699557781
03009100-a1fa-4fad-bf9b-6102c690f3be,22,sensitive_emotion,0.02692090906202793
03009100-a1fa-4fad-bf9b-6102c690f3be,22,energized,0.006106165237724781
03009100-a1fa-4fad-bf9b-6102c690f3be,22,exhausted,0.0127228032797575
03009100-a1fa-4fad-bf9b-6102c690f3be,22,high_energy,0.02023337036371231
03009100-a1fa-4fad-bf9b-6102c690f3be,22,low_energy,0.027107620611786842
03009100-a1fa-4fad-bf9b-6102c690f3be,22,cramps,0.043081462383270264
03009100-a1fa-4fad-bf9b-6102c690f3be,22,headache,0.025420013815164566
03009100-a1fa-4fad-bf9b-6102c690f3be,22,ovulation_pain,0.009500420652329922
03009100-a1fa-4fad-bf9b-6102c690f3be,22,tender_breasts,0.025368664413690567
03009100-a1fa-4fad-bf9b-6102c690f3be,22,acne_skin,0.01382281444966793
03009100-a1fa-4fad-bf9b-6102c690f3be,22,good_skin,0.00965916272252798
03009100-a1fa-4fad-bf9b-6102c690f3be,22,oily_skin,0.005885845981538296
03009100-a1fa-4fad-bf9b-6102c690f3be,22,dry_skin,0.0037958547472953796
03009100-a1fa-4fad-bf9b-6102c690f3be,23,happy,0.03071938268840313
03009100-a1fa-4fad-bf9b-6102c690f3be,23,pms,0.010908006690442562
03009100-a1fa-4fad-bf9b-6102c690f3be,23,sad,0.013386430218815804
03009100-a1fa-4fad-bf9b-6102c690f3be,23,sensitive_emotion,0.026920923963189125
03009100-a1fa-4fad-bf9b-6102c690f3be,23,energized,0.006106165237724781
03009100-a1fa-4fad-bf9b-6102c690f3be,23,exhausted,0.01272281538695097
03009100-a1fa-4fad-bf9b-6102c690f3be,23,high_energy,0.020233381539583206
03009100-a1fa-4fad-bf9b-6102c690f3be,23,low_energy,0.02710762247443199
03009100-a1fa-4fad-bf9b-6102c690f3be,23,cramps,0.04308149218559265
03009100-a1fa-4fad-bf9b-6102c690f3be,23,headache,0.02542002499103546
03009100-a1fa-4fad-bf9b-6102c690f3be,23,ovulation_pain,0.00950042437762022
03009100-a1fa-4fad-bf9b-6102c690f3be,23,tender_breasts,0.02536867745220661
03009100-a1fa-4fad-bf9b-6102c690f3be,23,acne_skin,0.013822825625538826
03009100-a1fa-4fad-bf9b-6102c690f3be,23,good_skin,0.00965916272252798
03009100-a1fa-4fad-bf9b-6102c690f3be,23,oily_skin,0.005885845981538296
03009100-a1fa-4fad-bf9b-6102c690f3be,23,dry_skin,0.0037958582397550344
03009100-a1fa-4fad-bf9b-6102c690f3be,24,happy,0.030719395726919174
03009100-a1fa-4fad-bf9b-6102c690f3be,24,pms,0.010908006690442562
03009100-a1fa-4fad-bf9b-6102c690f3be,24,sad,0.013386430218815804
03009100-a1fa-4fad-bf9b-6102c690f3be,24,sensitive_emotion,0.026920929551124573
03009100-a1fa-4fad-bf9b-6102c690f3be,24,energized,0.006106171291321516
03009100-a1fa-4fad-bf9b-6102c690f3be,24,exhausted,0.012722821906208992
03009100-a1fa-4fad-bf9b-6102c690f3be,24,high_energy,0.020233387127518654
03009100-a1fa-4fad-bf9b-6102c690f3be,24,low_energy,0.027107631787657738
03009100-a1fa-4fad-bf9b-6102c690f3be,24,cramps,0.04308152198791504
03009100-a1fa-4fad-bf9b-6102c690f3be,24,headache,0.02542002499103546
03009100-a1fa-4fad-bf9b-6102c690f3be,24,ovulation_pain,0.009500433690845966
03009100-a1fa-4fad-bf9b-6102c690f3be,24,tender_breasts,0.025368686765432358
03009100-a1fa-4fad-bf9b-6102c690f3be,24,acne_skin,0.013822825625538826
03009100-a1fa-4fad-bf9b-6102c690f3be,24,good_skin,0.009659171104431152
03009100-a1fa-4fad-bf9b-6102c690f3be,24,oily_skin,0.00588584877550602
03009100-a1fa-4fad-bf9b-6102c690f3be,24,dry_skin,0.0037958603352308273
03009100-a1fa-4fad-bf9b-6102c690f3be,25,happy,0.03071940317749977
03009100-a1fa-4fad-bf9b-6102c690f3be,25,pms,0.010908016003668308
03009100-a1fa-4fad-bf9b-6102c690f3be,25,sad,0.013386436738073826
03009100-a1fa-4fad-bf9b-6102c690f3be,25,sensitive_emotion,0.026920929551124573
03009100-a1fa-4fad-bf9b-6102c690f3be,25,energized,0.006106173619627953
03009100-a1fa-4fad-bf9b-6102c690f3be,25,exhausted,0.012722828425467014
03009100-a1fa-4fad-bf9b-6102c690f3be,25,high_energy,0.020233387127518654
03009100-a1fa-4fad-bf9b-6102c690f3be,25,low_energy,0.027107642963528633
03009100-a1fa-4fad-bf9b-6102c690f3be,25,cramps,0.043081529438495636
03009100-a1fa-4fad-bf9b-6102c690f3be,25,headache,0.02542002871632576
03009100-a1fa-4fad-bf9b-6102c690f3be,25,ovulation_pain,0.009500429034233093
03009100-a1fa-4fad-bf9b-6102c690f3be,25,tender_breasts,0.025368686765432358
03009100-a1fa-4fad-bf9b-6102c690f3be,25,acne_skin,0.01382284052670002
03009100-a1fa-4fad-bf9b-6102c690f3be,25,good_skin,0.0096591766923666
03009100-a1fa-4fad-bf9b-6102c690f3be,25,oily_skin,0.00588584877550602
03009100-a1fa-4fad-bf9b-6102c690f3be,25,dry_skin,0.003795863827690482
03009100-a1fa-4fad-bf9b-6102c690f3be,26,happy,0.030719418078660965
03009100-a1fa-4fad-bf9b-6102c690f3be,26,pms,0.010908016003668308
03009100-a1fa-4fad-bf9b-6102c690f3be,26,sad,0.013386442326009274
03009100-a1fa-4fad-bf9b-6102c690f3be,26,sensitive_emotion,0.026920964941382408
03009100-a1fa-4fad-bf9b-6102c690f3be,26,energized,0.006106171291321516
03009100-a1fa-4fad-bf9b-6102c690f3be,26,exhausted,0.012722828425467014
03009100-a1fa-4fad-bf9b-6102c690f3be,26,high_energy,0.020233390852808952
03009100-a1fa-4fad-bf9b-6102c690f3be,26,low_energy,0.02710765041410923
03009100-a1fa-4fad-bf9b-6102c690f3be,26,cramps,0.04308155179023743
03009100-a1fa-4fad-bf9b-6102c690f3be,26,headache,0.02542002871632576
03009100-a1fa-4fad-bf9b-6102c690f3be,26,ovulation_pain,0.009500437416136265
03009100-a1fa-4fad-bf9b-6102c690f3be,26,tender_breasts,0.025368699803948402
03009100-a1fa-4fad-bf9b-6102c690f3be,26,acne_skin,0.013822846114635468
03009100-a1fa-4fad-bf9b-6102c690f3be,26,good_skin,0.0096591766923666
03009100-a1fa-4fad-bf9b-6102c690f3be,26,oily_skin,0.005885852035135031
03009100-a1fa-4fad-bf9b-6102c690f3be,26,dry_skin,0.003795863827690482
03009100-a1fa-4fad-bf9b-6102c690f3be,27,happy,0.030719418078660965
03009100-a1fa-4fad-bf9b-6102c690f3be,27,pms,0.010908016003668308
03009100-a1fa-4fad-bf9b-6102c690f3be,27,sad,0.013386442326009274
03009100-a1fa-4fad-bf9b-6102c690f3be,27,sensitive_emotion,0.026920977979898453
03009100-a1fa-4fad-bf9b-6102c690f3be,27,energized,0.006106173619627953
03009100-a1fa-4fad-bf9b-6102c690f3be,27,exhausted,0.012722834013402462
03009100-a1fa-4fad-bf9b-6102c690f3be,27,high_energy,0.02023339830338955
03009100-a1fa-4fad-bf9b-6102c690f3be,27,low_energy,0.02710765041410923
03009100-a1fa-4fad-bf9b-6102c690f3be,27,cramps,0.043081559240818024
03009100-a1fa-4fad-bf9b-6102c690f3be,27,headache,0.02542002871632576
03009100-a1fa-4fad-bf9b-6102c690f3be,27,ovulation_pain,0.009500442072749138
03009100-a1fa-4fad-bf9b-6102c690f3be,27,tender_breasts,0.025368699803948402
03009100-a1fa-4fad-bf9b-6102c690f3be,27,acne_skin,0.013822846114635468
03009100-a1fa-4fad-bf9b-6102c690f3be,27,good_skin,0.009659180417656898
03009100-a1fa-4fad-bf9b-6102c690f3be,27,oily_skin,0.00588585389778018
03009100-a1fa-4fad-bf9b-6102c690f3be,27,dry_skin,0.003795863827690482
03009100-a1fa-4fad-bf9b-6102c690f3be,28,happy,0.03071942925453186
03009100-a1fa-4fad-bf9b-6102c690f3be,28,pms,0.010908016003668308
03009100-a1fa-4fad-bf9b-6102c690f3be,28,sad,0.013386447913944721
03009100-a1fa-4fad-bf9b-6102c690f3be,28,sensitive_emotion,0.026920977979898453
03009100-a1fa-4fad-bf9b-6102c690f3be,28,energized,0.006106171291321516
03009100-a1fa-4fad-bf9b-6102c690f3be,28,exhausted,0.012722840532660484
03009100-a1fa-4fad-bf9b-6102c690f3be,28,high_energy,0.020233402028679848
03009100-a1fa-4fad-bf9b-6102c690f3be,28,low_energy,0.027107656002044678
03009100-a1fa-4fad-bf9b-6102c690f3be,28,cramps,0.04308155179023743
03009100-a1fa-4fad-bf9b-6102c690f3be,28,headache,0.025420041754841805
03009100-a1fa-4fad-bf9b-6102c690f3be,28,ovulation_pain,0.009500442072749138
03009100-a1fa-4fad-bf9b-6102c690f3be,28,tender_breasts,0.025368710979819298
03009100-a1fa-4fad-bf9b-6102c690f3be,28,acne_skin,0.013822859153151512
03009100-a1fa-4fad-bf9b-6102c690f3be,28,good_skin,0.009659180417656898
03009100-a1fa-4fad-bf9b-6102c690f3be,28,oily_skin,0.00588585389778018
03009100-a1fa-4fad-bf9b-6102c690f3be,28,dry_skin,0.003795863827690482
03009100-a1fa-4fad-bf9b-6102c690f3be,29,happy,0.030719442293047905
03009100-a1fa-4fad-bf9b-6102c690f3be,29,pms,0.010908016003668308
03009100-a1fa-4fad-bf9b-6102c690f3be,29,sad,0.013386454433202744
03009100-a1fa-4fad-bf9b-6102c690f3be,29,sensitive_emotion,0.026920977979898453
03009100-a1fa-4fad-bf9b-6102c690f3be,29,energized,0.006106177344918251
03009100-a1fa-4fad-bf9b-6102c690f3be,29,exhausted,0.012722840532660484
03009100-a1fa-4fad-bf9b-6102c690f3be,29,high_energy,0.020233407616615295
03009100-a1fa-4fad-bf9b-6102c690f3be,29,low_energy,0.027107663452625275
03009100-a1fa-4fad-bf9b-6102c690f3be,29,cramps,0.04308155179023743
03009100-a1fa-4fad-bf9b-6102c690f3be,29,headache,0.025420041754841805
03009100-a1fa-4fad-bf9b-6102c690f3be,29,ovulation_pain,0.009500442072749138
03009100-a1fa-4fad-bf9b-6102c690f3be,29,tender_breasts,0.025368718430399895
03009100-a1fa-4fad-bf9b-6102c690f3be,29,acne_skin,0.013822859153151512
03009100-a1fa-4fad-bf9b-6102c690f3be,29,good_skin,0.009659186005592346
03009100-a1fa-4fad-bf9b-6102c690f3be,29,oily_skin,0.005885857157409191
03009100-a1fa-4fad-bf9b-6102c690f3be,29,dry_skin,0.0037958656903356314
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,1,happy,0.03034934028983116
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,1,pms,0.01079043373465538
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,1,sad,0.013225311413407326
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,1,sensitive_emotion,0.026531115174293518
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,1,energized,0.00605530571192503
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,1,exhausted,0.012556775473058224
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,1,high_energy,0.01997275836765766
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,1,low_energy,0.026836717501282692
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,1,cramps,0.0426093190908432
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,1,headache,0.025186609476804733
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,1,ovulation_pain,0.009409962221980095
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,1,tender_breasts,0.025089358910918236
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,1,acne_skin,0.013643065467476845
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,1,good_skin,0.00955905206501484
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,1,oily_skin,0.005808020010590553
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,1,dry_skin,0.003738528350368142
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,2,happy,0.030664334073662758
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,2,pms,0.010893281549215317
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,2,sad,0.013363520614802837
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,2,sensitive_emotion,0.026865828782320023
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,2,energized,0.006081374362111092
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,2,exhausted,0.012700806371867657
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,2,high_energy,0.020215872675180435
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,2,low_energy,0.02705862931907177
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,2,cramps,0.043027572333812714
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,2,headache,0.02536231465637684
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,2,ovulation_pain,0.009482291527092457
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,2,tender_breasts,0.025326844304800034
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,2,acne_skin,0.013797498308122158
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,2,good_skin,0.009645137004554272
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,2,oily_skin,0.005873028188943863
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,2,dry_skin,0.0037851266097277403
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,3,happy,0.030714228749275208
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,3,pms,0.010907161980867386
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,3,sad,0.013387210667133331
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,3,sensitive_emotion,0.026923520490527153
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,3,energized,0.006105760112404823
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,3,exhausted,0.012722870334982872
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,3,high_energy,0.020235249772667885
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,3,low_energy,0.02710799127817154
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,3,cramps,0.04308369383215904
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,3,headache,0.025418294593691826
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,3,ovulation_pain,0.009499607607722282
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,3,tender_breasts,0.025370074436068535
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,3,acne_skin,0.013822137378156185
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,3,good_skin,0.00965951383113861
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,3,oily_skin,0.005886392667889595
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,3,dry_skin,0.0037959988694638014
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,4,happy,0.03071185015141964
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,4,pms,0.010905351489782333
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,4,sad,0.013383816927671432
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,4,sensitive_emotion,0.026913166046142578
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,4,energized,0.006104892119765282
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,4,exhausted,0.012719869613647461
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,4,high_energy,0.020227937027812004
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,4,low_energy,0.027102407068014145
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,4,cramps,0.04307418316602707
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,4,headache,0.02541537582874298
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,4,ovulation_pain,0.009498239494860172
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,4,tender_breasts,0.025363385677337646
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,4,acne_skin,0.013818946667015553
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,4,good_skin,0.009656941518187523
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,4,oily_skin,0.005884345155209303
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,4,dry_skin,0.0037946722004562616
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,5,happy,0.030714454129338264
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,5,pms,0.010906344279646873
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,5,sad,0.013384661637246609
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,5,sensitive_emotion,0.026915837079286575
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,5,energized,0.006104929838329554
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,5,exhausted,0.012720905244350433
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,5,high_energy,0.02023039571940899
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,5,low_energy,0.027103839442133904
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,5,cramps,0.04307672753930092
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,5,headache,0.025416499003767967
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,5,ovulation_pain,0.009498857893049717
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,5,tender_breasts,0.025364950299263
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,5,acne_skin,0.013820258900523186
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,5,good_skin,0.009657748974859715
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,5,oily_skin,0.005884791724383831
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,5,dry_skin,0.0037950233090668917
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,6,happy,0.030716225504875183
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,6,pms,0.010906945914030075
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,6,sad,0.013385340571403503
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,6,sensitive_emotion,0.02691774256527424
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,6,energized,0.006105418782681227
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,6,exhausted,0.012721636332571507
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,6,high_energy,0.020231492817401886
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,6,low_energy,0.0271052997559309
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,6,cramps,0.04307853430509567
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,6,headache,0.025417862460017204
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,6,ovulation_pain,0.009499441832304
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,6,tender_breasts,0.025366371497511864
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,6,acne_skin,0.013821151107549667
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,6,good_skin,0.009658291935920715
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,6,oily_skin,0.005885195918381214
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,6,dry_skin,0.0037953301798552275
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,7,happy,0.030717160552740097
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,7,pms,0.010907244868576527
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,7,sad,0.013385630212724209
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,7,sensitive_emotion,0.026918567717075348
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,7,energized,0.006105641834437847
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,7,exhausted,0.012721965089440346
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,7,high_energy,0.020231997594237328
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,7,low_energy,0.02710595913231373
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,7,cramps,0.043079327791929245
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,7,headache,0.025418512523174286
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,7,ovulation_pain,0.009499719366431236
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,7,tender_breasts,0.02536698989570141
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,7,acne_skin,0.013821598142385483
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,7,good_skin,0.00965854711830616
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,7,oily_skin,0.0058853719383478165
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,7,dry_skin,0.003795474302023649
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,8,happy,0.030717769637703896
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,8,pms,0.010907460935413837
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,8,sad,0.013385825790464878
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,8,sensitive_emotion,0.026919206604361534
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,8,energized,0.0061057861894369125
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,8,exhausted,0.012722210958600044
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,8,high_energy,0.02023237571120262
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,8,low_energy,0.027106398716568947
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,8,cramps,0.043079908937215805
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,8,headache,0.025418950244784355
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,8,ovulation_pain,0.009499916806817055
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,8,tender_breasts,0.02536744438111782
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,8,acne_skin,0.013821928761899471
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,8,good_skin,0.009658720344305038
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,8,oily_skin,0.005885502323508263
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,8,dry_skin,0.003795575350522995
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,9,happy,0.030718205496668816
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,9,pms,0.01090758852660656
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,9,sad,0.013385971076786518
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,9,sensitive_emotion,0.026919635012745857
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,9,energized,0.006105887703597546
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,9,exhausted,0.012722359970211983
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,9,high_energy,0.020232634618878365
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,9,low_energy,0.02710672654211521
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,9,cramps,0.043080300092697144
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,9,headache,0.02541925013065338
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,9,ovulation_pain,0.009500051848590374
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,9,tender_breasts,0.025367768481373787
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,9,acne_skin,0.01382215041667223
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,9,good_skin,0.009658843278884888
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,9,oily_skin,0.005885588936507702
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,9,dry_skin,0.0037956510204821825
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,10,happy,0.030718492344021797
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,10,pms,0.01090769749134779
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,10,sad,0.013386077247560024
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,10,sensitive_emotion,0.02691994234919548
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,10,energized,0.006105962675064802
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,10,exhausted,0.012722468934953213
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,10,high_energy,0.02023281529545784
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,10,low_energy,0.027106938883662224
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,10,cramps,0.043080586940050125
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,10,headache,0.025419440120458603
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,10,ovulation_pain,0.009500150568783283
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,10,tender_breasts,0.02536797523498535
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,10,acne_skin,0.01382231991738081
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,10,good_skin,0.009658928960561752
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,10,oily_skin,0.005885653663426638
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,10,dry_skin,0.0037956994492560625
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,11,happy,0.03071870096027851
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,11,pms,0.010907773859798908
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,11,sad,0.013386166654527187
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,11,sensitive_emotion,0.026920178905129433
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,11,energized,0.006106008775532246
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,11,exhausted,0.012722546234726906
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,11,high_energy,0.020232947543263435
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,11,low_energy,0.027107104659080505
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,11,cramps,0.04308078810572624
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,11,headache,0.025419605895876884
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,11,ovulation_pain,0.009500212967395782
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,11,tender_breasts,0.02536814659833908
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,11,acne_skin,0.01382242888212204
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,11,good_skin,0.009658980183303356
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,11,oily_skin,0.005885695572942495
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,11,dry_skin,0.0037957411259412766
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,12,happy,0.030718853697180748
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,12,pms,0.010907815769314766
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,12,sad,0.013386216014623642
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,12,sensitive_emotion,0.026920348405838013
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,12,energized,0.006106049753725529
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,12,exhausted,0.012722606770694256
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,12,high_energy,0.020233049988746643
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,12,low_energy,0.027107231318950653
15bf7e73-9b99-4fe7-b109-df2c51aecdf3,12,cramps,0.043080929666757584
